account_id,linked_phone,linked_device_id,kyc_address_hash,account_age_days,bank_name,bank_ifsc,account_status
ACC0047045,+919628909718,DEV045281,ADDR1906035267,1986,SBI,SBI0338557,active
ACC0047046,+919730527877,DEV045282,ADDR1487944063,848,HDFC,HDFC0886476,active
ACC0047047,+918140581008,DEV045283,ADDR8348048209,755,ICICI,ICIC0646025,reported
ACC0047048,+918624209691,DEV045284,ADDR6202659443,1909,Axis,AXIS0529213,active
ACC0047049,+917799745120,DEV045285,ADDR2815747158,2154,IndusInd,INDU0528864,active
ACC0047050,+918787977982,DEV045286,ADDR1731025264,3577,PNB,PNB0687775,active
ACC0047051,+917311002135,DEV045287,ADDR2577670036,1823,SBI,SBI0642093,active
ACC0047052,+917924738019,DEV045288,ADDR2314698876,1639,HDFC,HDFC0179892,active
ACC0047053,+917715610603,DEV045289,ADDR1219384689,1752,HDFC,HDFC0427028,active
ACC0047054,+917637827691,DEV045290,ADDR8429636979,3195,Axis,AXIS0459159,frozen
ACC0047055,+917448849722,DEV045291,ADDR2047867029,1141,SBI,SBI0776787,active
ACC0047056,+918867763414,DEV045292,ADDR9797368798,1410,SBI,SBI0322860,active
ACC0047057,+919264933857,DEV045293,ADDR3611108979,1365,SBI,SBI0891658,reported
ACC0047058,+917779457178,DEV045294,ADDR730759537,2285,IndusInd,INDU0720429,active
ACC0047059,+919282050459,DEV045295,ADDR3923166311,2561,PNB,PNB0965835,active
ACC0047060,+917060075918,DEV045296,ADDR9307906872,1774,Axis,AXIS0236429,active
ACC0047061,+919901458711,DEV045297,ADDR875967251,985,PNB,PNB0805111,active
ACC0047062,+919415899913,DEV045298,ADDR1773606214,2522,SBI,SBI0421580,active
ACC0047063,+917351797389,DEV045299,ADDR7804359035,1027,IndusInd,INDU0956001,active
ACC0047064,+918631399694,DEV045300,ADDR1857044672,3278,SBI,SBI0191364,frozen
ACC0047065,+917763462378,DEV045301,ADDR5333560207,2289,Kotak,KOTA0934493,active
ACC0047066,+917409408828,DEV045302,ADDR3968183464,1626,SBI,SBI0309611,frozen
ACC0047067,+919028615133,DEV045303,ADDR8718057443,874,Yes Bank,YES 0878934,active
ACC0047068,+918031412796,DEV045304,ADDR8142672893,2771,SBI,SBI0312634,active
ACC0047069,+917073124623,DEV045305,ADDR7912348424,2237,IndusInd,INDU0612151,active
ACC0047070,+917016419880,DEV045306,ADDR4444233002,3224,Yes Bank,YES 0313614,active
ACC0047071,+917685610308,DEV045307,ADDR2340036108,2588,Axis,AXIS0297236,active
ACC0047072,+918949028864,DEV045308,ADDR405283334,2888,ICICI,ICIC0941978,active
ACC0047073,+917299776976,DEV045309,ADDR5646211576,363,SBI,SBI0281612,active
ACC0047074,+918011215571,DEV010412,ADDR9852710769,118,Axis,AXIS0514458,active
ACC0047075,+918231795747,DEV045310,ADDR4897917522,2413,IndusInd,INDU0790783,reported
ACC0047076,+918878181872,DEV045311,ADDR6072445837,30,ICICI,ICIC0417756,reported
ACC0047077,+917550917155,DEV045312,ADDR8572939705,3255,SBI,SBI0980184,active
ACC0047078,+918437742740,DEV045313,ADDR4565406188,3226,SBI,SBI0154452,active
ACC0047079,+918049382954,DEV045314,ADDR4918348560,2147,Kotak,KOTA0645731,active
ACC0047080,+919314332103,DEV045315,ADDR427154734,2670,Kotak,KOTA0201365,reported
ACC0047081,+918185840084,DEV045316,ADDR1521832547,1557,Kotak,KOTA0729887,active
ACC0047082,+918233194271,DEV045317,ADDR759214557,3498,ICICI,ICIC0766497,reported
ACC0047083,+917945917663,DEV045318,ADDR6944160992,160,Kotak,KOTA0413754,active
ACC0047084,+918861214641,DEV045319,ADDR134450996,1088,HDFC,HDFC0425205,active
ACC0047085,+918855971803,DEV045320,ADDR679584073,2555,ICICI,ICIC0400469,active
ACC0047086,+918423068925,DEV045321,ADDR8083344661,2882,SBI,SBI0689335,active
ACC0047087,+917632350631,DEV045322,ADDR9865209115,906,ICICI,ICIC0698274,active
ACC0047088,+917243578003,DEV045323,ADDR7137062825,2931,SBI,SBI0163065,active
ACC0047089,+918090528018,DEV045324,ADDR5950559664,1698,SBI,SBI0905235,active
ACC0047090,+917455489017,DEV045325,ADDR3348237329,3133,SBI,SBI0252921,active
ACC0047091,+917022523155,DEV045326,ADDR7052966792,996,HDFC,HDFC0125057,active
ACC0047092,+917758321828,DEV045327,ADDR3936066829,2535,Yes Bank,YES 0646219,active
ACC0047093,+918722127421,DEV045328,ADDR1433004877,781,ICICI,ICIC0411053,active
ACC0047094,+919227289373,DEV045329,ADDR5974872882,530,Axis,AXIS0247297,active
ACC0047095,+917078321730,DEV045330,ADDR2271190007,2583,PNB,PNB0934921,active
ACC0047096,+917956678789,DEV045331,ADDR9049747571,2495,IndusInd,INDU0590280,active
ACC0047097,+918065118573,DEV045332,ADDR5945730666,1091,IndusInd,INDU0344984,reported
ACC0047098,+917140412110,DEV045333,ADDR1672725790,2218,IndusInd,INDU0473854,active
ACC0047099,+919726669118,DEV045334,ADDR805438377,3438,SBI,SBI0739825,frozen
ACC0047100,+918958719346,DEV045335,ADDR3341695859,1237,Axis,AXIS0709807,active
ACC0047101,+918640462696,DEV045336,ADDR9421608993,1846,PNB,PNB0214451,reported
ACC0047102,+919624220898,DEV045337,ADDR4010098243,785,SBI,SBI0699487,active
ACC0047103,+918519744204,DEV045338,ADDR5258726291,1905,SBI,SBI0234000,active
ACC0047104,+917188921156,DEV045339,ADDR6090269487,3234,IndusInd,INDU0197592,active
ACC0047105,+917076258633,DEV045340,ADDR1587171945,2331,Yes Bank,YES 0431001,active
ACC0047106,+919407105848,DEV045341,ADDR2617889182,543,IndusInd,INDU0599656,active
ACC0047107,+918999376245,DEV045342,ADDR279439081,2710,ICICI,ICIC0800483,active
ACC0047108,+917736967386,DEV045343,ADDR2457205505,1558,Kotak,KOTA0631462,active
ACC0047109,+918028056817,DEV045344,ADDR8546945785,95,SBI,SBI0548792,reported
ACC0047110,+917882129481,DEV045345,ADDR9404823671,2284,SBI,SBI0956816,active
ACC0047111,+919983079897,DEV045346,ADDR3857550868,1112,Axis,AXIS0369693,reported
ACC0047112,+919431683066,DEV045347,ADDR6170457152,3547,SBI,SBI0838967,reported
ACC0047113,+918601485909,DEV045348,ADDR6457558139,3632,SBI,SBI0389481,active
ACC0047114,+917447996030,DEV045349,ADDR3553501038,2458,Yes Bank,YES 0846087,active
ACC0047115,+919041334572,DEV045350,ADDR5866056873,2315,SBI,SBI0656561,frozen
ACC0047116,+919300410920,DEV045351,ADDR4505346434,1133,Axis,AXIS0967160,active
ACC0047117,+919783904105,DEV045352,ADDR8495556219,286,HDFC,HDFC0887953,active
ACC0047118,+919404969847,DEV045353,ADDR9034147254,249,SBI,SBI0271099,active
ACC0047119,+917080555623,DEV045354,ADDR2923189752,1708,HDFC,HDFC0690978,active
ACC0047120,+917278133639,DEV045355,ADDR1113643549,1180,ICICI,ICIC0554261,reported
ACC0047121,+918120858747,DEV045356,ADDR5928708380,3506,Axis,AXIS0183142,active
ACC0047122,+917874236471,DEV045357,ADDR1725428659,1089,SBI,SBI0944800,active
ACC0047123,+917330671851,DEV045358,ADDR7226000035,807,SBI,SBI0275875,reported
ACC0047124,+917750289997,DEV045359,ADDR7549534421,2995,IndusInd,INDU0113214,active
ACC0047125,+919955212825,DEV045360,ADDR4641755594,3055,SBI,SBI0928017,active
ACC0047126,+917649486533,DEV045361,ADDR4624388334,1393,SBI,SBI0428341,active
ACC0047127,+917585029871,DEV045362,ADDR1975548412,326,Kotak,KOTA0255398,active
ACC0047128,+919302786770,DEV045363,ADDR3794848887,386,SBI,SBI0807778,reported
ACC0047129,+919154360994,DEV045364,ADDR89536587,1915,Axis,AXIS0635326,active
ACC0047130,+917474188194,DEV045365,ADDR6233317169,3179,SBI,SBI0569087,active
ACC0047131,+919586368976,DEV045366,ADDR5410184291,1429,Yes Bank,YES 0128693,active
ACC0047132,+919380086334,DEV045367,ADDR2598594981,95,IndusInd,INDU0137319,active
ACC0047133,+917556392847,DEV045368,ADDR207597360,1387,ICICI,ICIC0226043,reported
ACC0047134,+918696434258,DEV000054,ADDR3700955619,40,ICICI,ICIC0702799,reported
ACC0047135,+918703888115,DEV045369,ADDR719531409,1562,Axis,AXIS0149980,active
ACC0047136,+918222571824,DEV045370,ADDR2045318221,1748,Yes Bank,YES 0494967,active
ACC0047137,+917541986489,DEV045371,ADDR1209531961,2675,SBI,SBI0265497,active
ACC0047138,+918505508096,DEV045372,ADDR1986187344,280,SBI,SBI0399861,reported
ACC0047139,+919248505952,DEV045373,ADDR2842091925,1770,HDFC,HDFC0547424,active
ACC0047140,+917640415646,DEV045374,ADDR4726784616,671,PNB,PNB0889408,active
ACC0047141,+918844292529,DEV045375,ADDR7778483565,1718,SBI,SBI0490717,active
ACC0047142,+917643675085,DEV045376,ADDR8343645722,3596,ICICI,ICIC0259582,active
ACC0047143,+918203765400,DEV045377,ADDR7132487417,2712,ICICI,ICIC0168877,active
ACC0047144,+917048048736,DEV045378,ADDR2292802790,3086,HDFC,HDFC0758836,frozen
ACC0047145,+918188420179,DEV045379,ADDR6358546011,169,ICICI,ICIC0796481,reported
ACC0047146,+919831144334,DEV025084,ADDR6886680250,2795,PNB,PNB0923838,active
ACC0047147,+919258764317,DEV045380,ADDR6455366848,3164,SBI,SBI0232173,active
ACC0047148,+918685957005,DEV045381,ADDR8998905529,2458,HDFC,HDFC0258729,active
ACC0047149,+917819136224,DEV045382,ADDR2283167926,2861,IndusInd,INDU0469885,active
ACC0047150,+919576885105,DEV045383,ADDR1767528696,203,Yes Bank,YES 0525193,active
ACC0047151,+919714436338,DEV045384,ADDR1482262169,2704,SBI,SBI0261039,active
ACC0047152,+919189562538,DEV045385,ADDR9881505781,3055,IndusInd,INDU0364687,active
ACC0047153,+918883856486,DEV045386,ADDR7259211841,865,Yes Bank,YES 0404536,active
ACC0047154,+919020396737,DEV045387,ADDR8286641537,1735,SBI,SBI0329530,reported
ACC0047155,+917416716789,DEV045388,ADDR6639864054,1560,PNB,PNB0583509,frozen
ACC0047156,+918354516932,DEV045389,ADDR3672749726,385,SBI,SBI0534996,active
ACC0047157,+918617423275,DEV045390,ADDR6362244389,494,SBI,SBI0938852,reported
ACC0047158,+918414261968,DEV045391,ADDR8774045582,1118,SBI,SBI0260746,frozen
ACC0047159,+917530334741,DEV045392,ADDR8729587514,425,ICICI,ICIC0979087,active
ACC0047160,+917267446152,DEV045393,ADDR9090389838,1847,IndusInd,INDU0739162,active
ACC0047161,+917195091947,DEV042767,ADDR8830860126,232,SBI,SBI0263831,reported
ACC0047162,+917509611252,DEV045394,ADDR9289916231,79,SBI,SBI0858294,active
ACC0047163,+919247942785,DEV045395,ADDR8790446811,2307,ICICI,ICIC0139904,active
ACC0047164,+917015020677,DEV041804,ADDR96345852,943,SBI,SBI0544430,reported
ACC0047165,+917997290282,DEV045396,ADDR9288704144,1398,IndusInd,INDU0538991,active
ACC0047166,+918342872430,DEV045397,ADDR1584852940,1246,Axis,AXIS0467344,active
ACC0047167,+918845477529,DEV045398,ADDR4906880240,1728,Kotak,KOTA0373044,active
ACC0047168,+919020947458,DEV045399,ADDR170302138,1708,SBI,SBI0484914,active
ACC0047169,+919960233156,DEV045400,ADDR9321543706,512,ICICI,ICIC0534693,frozen
ACC0047170,+917641266062,DEV045401,ADDR7777033670,37,HDFC,HDFC0773986,reported
ACC0047171,+917373420699,DEV045402,ADDR1831383630,1634,SBI,SBI0768314,frozen
ACC0047172,+918422417259,DEV045403,ADDR9939317242,2076,ICICI,ICIC0540973,reported
ACC0047173,+917788156221,DEV045404,ADDR9550686358,2811,SBI,SBI0920567,active
ACC0047174,+918196995005,DEV045405,ADDR5380748455,745,SBI,SBI0619447,active
ACC0047175,+917097389082,DEV045406,ADDR3965347465,333,SBI,SBI0156491,active
ACC0047176,+919472019147,DEV045407,ADDR3706538970,2192,HDFC,HDFC0298855,frozen
ACC0047177,+917971220080,DEV045408,ADDR6395558096,3296,SBI,SBI0561774,reported
ACC0047178,+919297751464,DEV045409,ADDR8480444428,895,Yes Bank,YES 0150314,active
ACC0047179,+918009975642,DEV045410,ADDR1864444430,340,IndusInd,INDU0561212,reported
ACC0047180,+918531659705,DEV045411,ADDR5405415991,1487,SBI,SBI0149283,active
ACC0047181,+917572082390,DEV045412,ADDR840670417,2059,SBI,SBI0170371,active
ACC0047182,+919138846786,DEV045413,ADDR7758658522,2287,Axis,AXIS0965254,active
ACC0047183,+918362942077,DEV045414,ADDR2820181997,438,SBI,SBI0153558,active
ACC0047184,+918738163690,DEV045415,ADDR26191417,2406,HDFC,HDFC0693468,reported
ACC0047185,+917348524855,DEV045416,ADDR9495800459,1272,SBI,SBI0492919,active
ACC0047186,+918937301865,DEV045417,ADDR9501227955,140,HDFC,HDFC0850630,active
ACC0047187,+917351294441,DEV045418,ADDR7959142997,3368,Kotak,KOTA0482801,active
ACC0047188,+919829617444,DEV045419,ADDR8407242036,1966,ICICI,ICIC0607069,reported
ACC0047189,+917866977244,DEV045420,ADDR2205026611,1134,IndusInd,INDU0914641,active
ACC0047190,+919460921850,DEV045421,ADDR6645491976,2986,ICICI,ICIC0470458,active
ACC0047191,+918974352255,DEV045422,ADDR2422391853,2915,HDFC,HDFC0344991,frozen
ACC0047192,+919930947790,DEV045423,ADDR6068807911,777,IndusInd,INDU0632297,frozen
ACC0047193,+919640941446,DEV045424,ADDR6607465317,3507,Axis,AXIS0654173,active
ACC0047194,+919976170413,DEV045425,ADDR175732894,1955,IndusInd,INDU0861741,active
ACC0047195,+918620397265,DEV045426,ADDR2022959905,979,SBI,SBI0235410,active
ACC0047196,+919101054690,DEV045427,ADDR463518682,1650,Axis,AXIS0459313,active
ACC0047197,+917565503308,DEV045428,ADDR8206137694,709,Axis,AXIS0912884,active
ACC0047198,+918992399803,DEV045429,ADDR9696305365,3106,SBI,SBI0834695,active
ACC0047199,+918913556767,DEV045430,ADDR1736999870,1002,SBI,SBI0575119,active
ACC0047200,+917061495718,DEV045431,ADDR8065322480,1618,IndusInd,INDU0682622,active
ACC0047201,+918152555420,DEV045432,ADDR970014936,277,HDFC,HDFC0367288,active
ACC0047202,+917341239845,DEV045433,ADDR5817601762,3446,IndusInd,INDU0821187,active
ACC0047203,+917786024042,DEV045434,ADDR2137912121,1126,PNB,PNB0315869,reported
ACC0047204,+918383023748,DEV045435,ADDR2938591728,2391,IndusInd,INDU0581225,reported
ACC0047205,+918726520100,DEV045436,ADDR2009750885,1308,ICICI,ICIC0197527,active
ACC0047206,+918648935005,DEV000215,ADDR7330971054,2062,HDFC,HDFC0207819,frozen
ACC0047207,+917666714933,DEV045437,ADDR2258401454,2058,IndusInd,INDU0598674,reported
ACC0047208,+918135222432,DEV045438,ADDR2329799731,1086,Yes Bank,YES 0778463,active
ACC0047209,+919190640134,DEV045439,ADDR5524295637,1594,HDFC,HDFC0907884,active
ACC0047210,+918937058664,DEV045440,ADDR7028177240,2189,PNB,PNB0175237,active
ACC0047211,+919235911892,DEV045441,ADDR1306225032,816,ICICI,ICIC0983555,reported
ACC0047212,+917304135745,DEV045442,ADDR9612367293,505,SBI,SBI0809130,reported
ACC0047213,+919552371801,DEV045443,ADDR174634937,675,Yes Bank,YES 0822109,active
ACC0047214,+919601766249,DEV037321,ADDR6064324568,1536,Axis,AXIS0683339,reported
ACC0047215,+917872252305,DEV045444,ADDR6343688842,804,Yes Bank,YES 0467469,active
ACC0047216,+918530307620,DEV035315,ADDR9462447309,1059,Axis,AXIS0995189,active
ACC0047217,+919038362884,DEV045445,ADDR6031939899,2512,SBI,SBI0830373,reported
ACC0047218,+917706956647,DEV045446,ADDR7556446084,2456,IndusInd,INDU0773694,active
ACC0047219,+918519867510,DEV045447,ADDR707497905,3445,Axis,AXIS0523071,active
ACC0047220,+918771947467,DEV045448,ADDR6903735037,2795,HDFC,HDFC0747763,frozen
ACC0047221,+919835417213,DEV045449,ADDR4217270947,1566,Axis,AXIS0212091,active
ACC0047222,+918044793156,DEV045450,ADDR6063752759,3391,IndusInd,INDU0821548,active
ACC0047223,+919107462274,DEV045451,ADDR9361491196,3363,SBI,SBI0165623,active
ACC0047224,+917041175557,DEV045452,ADDR7448594724,834,Yes Bank,YES 0852708,active
ACC0047225,+917188404739,DEV045453,ADDR6594924571,650,IndusInd,INDU0854353,active
ACC0047226,+919179991900,DEV045454,ADDR5650548225,3232,IndusInd,INDU0595383,reported
ACC0047227,+917650072075,DEV045455,ADDR4710601431,3252,SBI,SBI0982832,active
ACC0047228,+918370768788,DEV045456,ADDR743949170,3092,PNB,PNB0960414,active
ACC0047229,+917507735940,DEV045457,ADDR1577358752,1696,IndusInd,INDU0673032,reported
ACC0047230,+917679596884,DEV045458,ADDR188351049,3152,SBI,SBI0184808,active
ACC0047231,+917838225010,DEV045459,ADDR871790715,2813,Axis,AXIS0625579,active
ACC0047232,+919284809053,DEV045460,ADDR9569197458,2710,ICICI,ICIC0687456,active
ACC0047233,+917269172607,DEV045461,ADDR8096159323,2209,HDFC,HDFC0611389,active
ACC0047234,+919543008925,DEV045462,ADDR9237720532,999,Kotak,KOTA0940664,active
ACC0047235,+918682011536,DEV045463,ADDR650781191,2734,Yes Bank,YES 0445005,active
ACC0047236,+917803860564,DEV045464,ADDR3429113788,3207,SBI,SBI0935520,active
ACC0047237,+918828095292,DEV045465,ADDR7569700851,3231,Axis,AXIS0629413,active
ACC0047238,+917870780349,DEV045466,ADDR9653727216,2200,SBI,SBI0898284,active
ACC0047239,+919806337496,DEV045467,ADDR9138269249,172,SBI,SBI0192712,active
ACC0047240,+917976841865,DEV045468,ADDR6893947992,2711,SBI,SBI0476881,reported
ACC0047241,+918836564030,DEV045469,ADDR4437238806,947,SBI,SBI0676565,active
ACC0047242,+918508261607,DEV045470,ADDR709961965,773,Axis,AXIS0718226,active
ACC0047243,+917914259769,DEV045471,ADDR2199328374,314,PNB,PNB0926712,active
ACC0047244,+919909710883,DEV045472,ADDR6485024466,599,SBI,SBI0225380,frozen
ACC0047245,+919235185991,DEV045473,ADDR5865719722,1804,SBI,SBI0654154,active
ACC0047246,+918184192452,DEV045474,ADDR1663991583,1032,SBI,SBI0761195,frozen
ACC0047247,+919082976528,DEV045475,ADDR8749147878,1412,IndusInd,INDU0550192,active
ACC0047248,+918982653983,DEV045476,ADDR411387996,1881,ICICI,ICIC0245758,active
ACC0047249,+918915796445,DEV045477,ADDR8171686890,1938,SBI,SBI0347305,active
ACC0047250,+918007856161,DEV045478,ADDR7375325161,1538,HDFC,HDFC0731267,active
ACC0047251,+918037490405,DEV045479,ADDR6691025542,1669,SBI,SBI0315361,active
ACC0047252,+919813522324,DEV045480,ADDR233398210,3243,IndusInd,INDU0589158,active
ACC0047253,+918653521756,DEV045481,ADDR8797010410,1054,ICICI,ICIC0643526,active
ACC0047254,+917695811785,DEV045482,ADDR3794858700,77,ICICI,ICIC0380308,active
ACC0047255,+917890726732,DEV045483,ADDR2250968306,2926,PNB,PNB0159800,active
ACC0047256,+918217448887,DEV045484,ADDR3792090728,319,ICICI,ICIC0627912,active
ACC0047257,+917764596928,DEV045485,ADDR2090155581,2833,ICICI,ICIC0779342,active
ACC0047258,+919687074756,DEV045486,ADDR9365764383,1207,Axis,AXIS0585412,active
ACC0047259,+918504382244,DEV045487,ADDR9089644241,3075,HDFC,HDFC0170955,reported
ACC0047260,+919818885339,DEV045488,ADDR4453160296,637,Kotak,KOTA0703003,active
ACC0047261,+917642960132,DEV045489,ADDR8941536136,625,HDFC,HDFC0481736,active
ACC0047262,+919310258759,DEV045490,ADDR4062658784,1502,Yes Bank,YES 0599982,active
ACC0047263,+919563060553,DEV045491,ADDR6618008454,1546,PNB,PNB0182874,active
ACC0047264,+918837592737,DEV045492,ADDR9792932272,2627,Yes Bank,YES 0461433,active
ACC0047265,+918822668026,DEV045493,ADDR5144443858,2373,SBI,SBI0999706,active
ACC0047266,+917000649791,DEV045494,ADDR5912744782,3626,SBI,SBI0521834,active
ACC0047267,+918729825930,DEV045495,ADDR9172732569,2481,Yes Bank,YES 0969288,active
ACC0047268,+918108610293,DEV045496,ADDR6615342323,761,Kotak,KOTA0285415,active
ACC0047269,+918930115821,DEV045497,ADDR7759399529,350,PNB,PNB0898565,active
ACC0047270,+918450917738,DEV045498,ADDR7862078414,992,Axis,AXIS0211306,active
ACC0047271,+917938388840,DEV045499,ADDR6808049818,3590,PNB,PNB0110033,active
ACC0047272,+917668336879,DEV045500,ADDR7269456903,2812,SBI,SBI0151226,active
ACC0047273,+918486545436,DEV045501,ADDR7227568175,2712,Yes Bank,YES 0968734,active
ACC0047274,+919926762245,DEV045502,ADDR2344397273,1014,HDFC,HDFC0119518,active
ACC0047275,+918527354054,DEV045503,ADDR5331924929,1726,SBI,SBI0370908,active
ACC0047276,+918977911553,DEV045504,ADDR9480590362,2577,Axis,AXIS0610843,reported
ACC0047277,+917879604306,DEV045505,ADDR400329319,3458,PNB,PNB0841229,active
ACC0047278,+919388406001,DEV045506,ADDR7690150536,2142,Axis,AXIS0922647,active
ACC0047279,+917564130947,DEV045507,ADDR5826506249,107,HDFC,HDFC0173373,active
ACC0047280,+918237136873,DEV045508,ADDR8526899289,3124,SBI,SBI0927158,active
ACC0047281,+917087251637,DEV045509,ADDR368284756,3410,PNB,PNB0699027,active
ACC0047282,+918935921340,DEV045510,ADDR2776710565,150,SBI,SBI0891661,active
ACC0047283,+919535003516,DEV045511,ADDR6328970610,1449,PNB,PNB0405551,frozen
ACC0047284,+919993795347,DEV034515,ADDR9887291557,3576,Kotak,KOTA0146723,active
ACC0047285,+917822177639,DEV045512,ADDR1250301742,3482,Kotak,KOTA0555304,reported
ACC0047286,+918615498515,DEV045513,ADDR8785368077,3520,HDFC,HDFC0787508,active
ACC0047287,+918427547538,DEV045514,ADDR6015167466,3561,SBI,SBI0444474,active
ACC0047288,+917799812652,DEV045515,ADDR8800351979,111,SBI,SBI0554363,active
ACC0047289,+919175772163,DEV045516,ADDR6987194207,576,ICICI,ICIC0640969,active
ACC0047290,+919564469717,DEV045517,ADDR1351103063,1838,PNB,PNB0455683,active
ACC0047291,+919487871790,DEV045518,ADDR6270376769,2213,SBI,SBI0942533,active
ACC0047292,+919168570642,DEV045519,ADDR4683205387,1483,SBI,SBI0720460,active
ACC0047293,+919326688125,DEV045520,ADDR1627985045,1000,IndusInd,INDU0140318,active
ACC0047294,+918556986489,DEV045521,ADDR3854952134,950,SBI,SBI0949326,active
ACC0047295,+919751320362,DEV045522,ADDR6253914235,2214,Yes Bank,YES 0157749,active
ACC0047296,+918401777577,DEV045523,ADDR4125484310,3569,ICICI,ICIC0303098,active
ACC0047297,+917172687198,DEV045524,ADDR9591345330,3021,HDFC,HDFC0565779,reported
ACC0047298,+918545379288,DEV045525,ADDR1942644949,662,SBI,SBI0104334,active
ACC0047299,+919507015269,DEV045526,ADDR6318510302,566,SBI,SBI0668255,active
ACC0047300,+917694619462,DEV045527,ADDR6950895981,984,Yes Bank,YES 0537214,active
ACC0047301,+919922440477,DEV045528,ADDR4224050729,2684,Axis,AXIS0166325,frozen
ACC0047302,+917176169416,DEV045529,ADDR5841944853,59,SBI,SBI0417287,active
ACC0047303,+918700085065,DEV045530,ADDR9903014849,2579,Kotak,KOTA0543569,frozen
ACC0047304,+917872583763,DEV045531,ADDR3383464006,2130,HDFC,HDFC0987863,frozen
ACC0047305,+918059226231,DEV045532,ADDR8397339576,2418,IndusInd,INDU0315225,active
