call_id,caller_id,callee_id,call_timestamp,call_duration_sec,is_spoofed_number,call_frequency_24h
CALL0006514,+918863965206,+917444106499,2024-03-04 12:00:00,233,0,1
CALL0006515,+917517035136,+918150290590,2024-09-26 04:00:00,265,0,2
CALL0006516,+918469611128,+917213750572,2024-04-09 19:00:00,271,0,2
CALL0006517,+918633560563,+918580267500,2024-10-03 10:00:00,229,0,3
CALL0006518,+918180932888,+917590835096,2024-07-08 05:00:00,208,0,2
CALL0006519,+918923935346,+917787117078,2024-05-09 18:00:00,274,0,3
CALL0006520,+919427388139,+919154696022,2024-12-10 07:00:00,232,0,3
CALL0006521,+919932009493,+919942601200,2024-05-16 01:00:00,230,0,1
CALL0006522,+919262383961,+919977123596,2024-07-03 21:00:00,188,0,2
CALL0006523,+917353651919,+917462010186,2024-10-13 02:00:00,13,0,2
CALL0006524,+918513804828,+917097281774,2024-09-18 23:00:00,140,0,2
CALL0006525,+917737572146,+919471240590,2024-06-28 06:00:00,50,0,1
CALL0006526,+918238024990,+918553653722,2024-08-06 03:00:00,388,0,3
CALL0006527,+919743400425,+918090352541,2024-01-29 21:00:00,390,0,2
CALL0006528,+918750232761,+918529420824,2024-08-06 01:00:00,228,0,2
CALL0006529,+917667137477,+918826510670,2024-11-26 01:00:00,126,0,1
CALL0006530,+917417184253,+918912329659,2024-07-09 19:00:00,366,0,2
CALL0006531,+918577638879,+917343892448,2024-07-05 19:00:00,124,0,1
CALL0006532,+917856766421,+917918394465,2024-06-23 12:00:00,157,0,1
CALL0006533,+918434904147,+919547667849,2024-06-15 00:00:00,236,0,2
CALL0006534,+919242655286,+919939863752,2024-02-06 08:00:00,182,0,3
CALL0006535,+917204927991,+918431190579,2024-05-09 19:00:00,293,0,2
CALL0006536,+919335831787,+918434518996,2024-07-18 09:00:00,327,0,1
CALL0006537,+917991237762,+918757434963,2024-02-09 09:00:00,174,0,2
CALL0006538,+919681222521,+918618177647,2024-01-10 23:00:00,272,0,2
CALL0006539,+919487161643,+917084346622,2024-11-09 22:00:00,156,0,2
CALL0006540,+917333931649,+918401309519,2024-06-06 15:00:00,81,0,3
CALL0006541,+919147457134,+918199652625,2024-02-04 12:00:00,24,0,3
CALL0006542,+918048662908,+917118874784,2024-03-03 20:00:00,293,0,1
CALL0006543,+919056477120,+918668146205,2024-09-30 15:00:00,356,0,3
CALL0006544,+917588880459,+919320361175,2024-04-16 10:00:00,229,0,1
CALL0006545,+917557715617,+917085970362,2024-11-15 12:00:00,31,0,3
CALL0006546,+918980009139,+917423535422,2024-08-19 06:00:00,190,0,1
CALL0006547,+918015730890,+918046935393,2024-04-04 02:00:00,351,0,2
CALL0006548,+917364136945,+919025307251,2024-06-28 14:00:00,341,0,3
CALL0006549,+919788177940,+917202746095,2024-07-23 21:00:00,114,0,3
CALL0006550,+919064272007,+919852692942,2024-07-21 18:00:00,162,0,2
CALL0006551,+917495082507,+918886405457,2024-07-30 18:00:00,35,0,1
CALL0006552,+918022651338,+919661598978,2024-05-03 18:00:00,165,0,1
CALL0006553,+917865708455,+918375780470,2024-05-18 15:00:00,276,0,1
CALL0006554,+918857059606,+919563787200,2024-03-07 04:00:00,201,0,3
CALL0006555,+918816814777,+918548006843,2024-05-15 19:00:00,393,0,3
CALL0006556,+918021056171,+917671242206,2024-10-18 03:00:00,255,0,2
CALL0006557,+918284311701,+919318615913,2024-06-15 08:00:00,201,0,1
CALL0006558,+917084319450,+918922252833,2024-06-22 01:00:00,300,0,2
CALL0006559,+918393295253,+918448242213,2024-04-02 13:00:00,376,0,3
CALL0006560,+919192432089,+919264454361,2024-07-20 07:00:00,362,0,3
CALL0006561,+918533821527,+917383256721,2024-10-27 14:00:00,219,0,3
CALL0006562,+919154696022,+917375523818,2024-01-25 00:00:00,262,0,1
CALL0006563,+917894188675,+917512265114,2024-10-20 20:00:00,268,0,2
CALL0006564,+918974088573,+918375780470,2024-11-13 13:00:00,75,0,3
CALL0006565,+917844083206,+919946451158,2024-10-05 00:00:00,72,0,3
CALL0006566,+917064001479,+917865708455,2024-01-15 04:00:00,75,0,2
CALL0006567,+919189916841,+918631199344,2024-06-07 06:00:00,341,0,1
CALL0006568,+918193461406,+918844212711,2024-11-29 13:00:00,224,0,3
CALL0006569,+919064360196,+918476758920,2024-10-17 11:00:00,78,0,1
CALL0006570,+917661483729,+917258461081,2024-09-16 14:00:00,351,0,2
CALL0006571,+918205708860,+917865040899,2024-05-16 13:00:00,143,0,3
CALL0006572,+917081220053,+918085239224,2024-10-13 08:00:00,56,0,1
CALL0006573,+919324935337,+918927871793,2024-06-18 23:00:00,180,0,1
CALL0006574,+918134524341,+917301117467,2024-06-19 11:00:00,234,0,1
CALL0006575,+917405524918,+918746523435,2024-07-08 22:00:00,236,0,1
CALL0006576,+918561691910,+917469288770,2024-05-30 18:00:00,80,0,3
CALL0006577,+919538348672,+918991990514,2024-11-16 19:00:00,281,0,2
CALL0006578,+919694696700,+919948082093,2024-04-26 17:00:00,189,0,1
CALL0006579,+918347531440,+917288795457,2024-01-05 19:00:00,225,0,1
CALL0006580,+917820467588,+919120960864,2024-03-05 04:00:00,180,0,1
CALL0006581,+918157797343,+917632071898,2024-05-20 06:00:00,294,0,2
CALL0006582,+918844212711,+918926642740,2024-10-28 01:00:00,42,0,2
CALL0006583,+918855613131,+918495412576,2024-10-04 02:00:00,250,0,1
CALL0006584,+918687116294,+917780534826,2024-12-14 21:00:00,189,0,1
CALL0006585,+919534632096,+918797737911,2024-11-06 23:00:00,45,0,3
CALL0006586,+919010559688,+917879604306,2024-09-06 07:00:00,358,0,2
CALL0006587,+917959448125,+917122951080,2024-10-15 07:00:00,288,0,1
CALL0006588,+919847317104,+919004127444,2024-06-02 00:00:00,204,0,1
CALL0006589,+919391030808,+917610990739,2024-07-28 07:00:00,57,0,3
CALL0006590,+918700347193,+918040789300,2024-10-01 14:00:00,223,0,3
CALL0006591,+919538348672,+919626970265,2024-10-01 07:00:00,284,0,1
CALL0006592,+919528889996,+917937687109,2024-11-17 04:00:00,211,0,1
CALL0006593,+919725605792,+918921457694,2024-06-13 17:00:00,320,0,1
CALL0006594,+917050279483,+918521965287,2024-11-19 06:00:00,271,0,3
CALL0006595,+918337617767,+918612071565,2024-01-16 07:00:00,26,0,2
CALL0006596,+917431987068,+918177053694,2024-06-09 19:00:00,221,0,1
CALL0006597,+919874342556,+918842513271,2024-09-10 18:00:00,199,0,2
CALL0006598,+917510409184,+918962739459,2024-07-02 00:00:00,112,0,1
CALL0006599,+918446503774,+917613430607,2024-12-16 07:00:00,233,0,1
CALL0006600,+919463635287,+917997872276,2024-05-05 04:00:00,181,0,2
CALL0006601,+917201458173,+918416261435,2024-08-11 09:00:00,69,0,1
CALL0006602,+918444295335,+917179768928,2024-03-24 21:00:00,316,0,1
CALL0006603,+918717630033,+917299024535,2024-06-10 21:00:00,264,0,3
CALL0006604,+919250503596,+919061437107,2024-01-24 07:00:00,141,0,2
CALL0006605,+919154696022,+919177913336,2024-02-08 15:00:00,144,0,1
CALL0006606,+919021305574,+917962052682,2024-02-27 03:00:00,229,0,1
CALL0006607,+918140499040,+917827135927,2024-04-05 20:00:00,113,0,3
CALL0006608,+918004899172,+917516345495,2024-09-27 05:00:00,352,0,1
CALL0006609,+917727288174,+918776239217,2024-10-06 07:00:00,153,0,1
CALL0006610,+919104186799,+917495082507,2024-09-07 08:00:00,283,0,3
CALL0006611,+918178227400,+919076186128,2024-08-28 06:00:00,223,0,2
CALL0006612,+919946451158,+919152801931,2024-12-27 21:00:00,360,0,3
CALL0006613,+917171797337,+918798203717,2024-04-27 13:00:00,45,0,1
CALL0006614,+917316312658,+919725605792,2024-06-21 17:00:00,258,0,1
CALL0006615,+918306079872,+917572245003,2024-05-24 09:00:00,55,0,2
CALL0006616,+919260285435,+918075357159,2024-12-11 02:00:00,333,0,1
CALL0006617,+918279372522,+917807938042,2024-06-23 20:00:00,117,0,1
CALL0006618,+919844111871,+918737871745,2024-06-24 19:00:00,397,0,2
CALL0006619,+917406048332,+917081244048,2024-02-08 23:00:00,334,0,3
CALL0006620,+918743849191,+918841286305,2024-06-01 07:00:00,358,0,3
CALL0006621,+917760069407,+918480920526,2024-06-20 15:00:00,16,0,1
CALL0006622,+917661483729,+917557954311,2024-12-21 04:00:00,75,0,1
CALL0006623,+917232043873,+919131157500,2024-09-09 06:00:00,90,0,1
CALL0006624,+918399629595,+917544838974,2024-12-24 23:00:00,339,0,2
CALL0006625,+917744487472,+919192295021,2024-08-26 17:00:00,263,0,2
CALL0006626,+918427088025,+919693781332,2024-04-19 00:00:00,126,0,2
CALL0006627,+919852873984,+918074808853,2024-05-09 03:00:00,351,0,1
CALL0006628,+918876557575,+917718035625,2024-07-31 08:00:00,63,0,2
CALL0006629,+917849459515,+917277992326,2024-04-20 16:00:00,266,0,2
CALL0006630,+919256139027,+919151133604,2024-08-31 03:00:00,223,0,3
CALL0006631,+917144757117,+918408123755,2024-10-20 22:00:00,210,0,1
CALL0006632,+917971090562,+918185626834,2024-03-21 06:00:00,167,0,3
CALL0006633,+918238907104,+919356818732,2024-03-30 06:00:00,84,0,2
CALL0006634,+917027560364,+918838359266,2024-07-25 15:00:00,36,0,2
CALL0006635,+917530275761,+919616320830,2024-07-26 06:00:00,322,0,3
CALL0006636,+919362712982,+919586758928,2024-02-05 06:00:00,311,0,2
CALL0006637,+919534632096,+917426507513,2024-07-09 15:00:00,229,0,1
CALL0006638,+918426929880,+917322472349,2024-01-08 06:00:00,78,0,3
CALL0006639,+917474188194,+918722346198,2024-04-03 08:00:00,193,0,2
CALL0006640,+918614680274,+917223975681,2024-03-06 09:00:00,120,0,1
CALL0006641,+918193461406,+919077691922,2024-07-26 06:00:00,299,0,2
CALL0006642,+917684624174,+919092370565,2024-01-06 06:00:00,332,0,3
CALL0006643,+919994878942,+918276948663,2024-05-31 18:00:00,349,0,2
CALL0006644,+919411813710,+917821887532,2024-03-19 20:00:00,41,0,2
CALL0006645,+919816131532,+917703662830,2024-06-08 08:00:00,301,0,2
CALL0006646,+919568591577,+919585754380,2024-07-12 07:00:00,117,0,1
CALL0006647,+918927072324,+919519798742,2024-07-11 01:00:00,349,0,2
CALL0006648,+918229200626,+919372869390,2024-08-03 10:00:00,372,0,2
CALL0006649,+918757434963,+918320506840,2024-10-07 22:00:00,229,0,1
CALL0006650,+919032861295,+919940712089,2024-03-05 18:00:00,261,0,2
CALL0006651,+917418359148,+918351999756,2024-07-08 16:00:00,65,0,1
CALL0006652,+919920970781,+917288795457,2024-03-23 19:00:00,206,0,3
CALL0006653,+919115477510,+917889763398,2024-09-10 12:00:00,152,0,1
CALL0006654,+917288371658,+919547667849,2024-04-11 19:00:00,13,0,3
CALL0006655,+917762230242,+919525548612,2024-09-20 15:00:00,351,0,1
CALL0006656,+919039452715,+917301153830,2024-03-12 12:00:00,292,0,1
CALL0006657,+917146679048,+919192619889,2024-03-27 05:00:00,232,0,2
CALL0006658,+919336884385,+919332667401,2024-10-09 22:00:00,194,0,1
CALL0006659,+918073269433,+917332154257,2024-04-25 16:00:00,27,0,2
CALL0006660,+918313177530,+918169236455,2024-03-15 03:00:00,134,0,3
CALL0006661,+919725355753,+918987928210,2024-01-07 11:00:00,209,0,1
CALL0006662,+918279372522,+917409215332,2024-01-09 03:00:00,44,0,1
CALL0006663,+918329694802,+917202746095,2024-02-01 05:00:00,110,0,2
CALL0006664,+918842513271,+917648259102,2024-04-11 02:00:00,157,0,2
CALL0006665,+919808616609,+918567216108,2024-10-26 16:00:00,87,0,3
CALL0006666,+917509377409,+918748375357,2024-05-16 14:00:00,211,0,1
CALL0006667,+917050868978,+918170245888,2024-12-27 00:00:00,58,0,1
CALL0006668,+919893736727,+917663914405,2024-04-01 19:00:00,143,0,1
CALL0006669,+918083129918,+918848738285,2024-07-28 04:00:00,388,0,3
CALL0006670,+918592540348,+919748144476,2024-03-11 15:00:00,232,0,2
CALL0006671,+919090284251,+917900974151,2024-09-04 18:00:00,113,0,1
CALL0006672,+917626967245,+919413960811,2024-11-23 04:00:00,249,0,2
CALL0006673,+918693675549,+919329707485,2024-04-11 15:00:00,174,0,3
CALL0006674,+917990857771,+918036957707,2024-06-27 02:00:00,232,0,2
CALL0006675,+918995666836,+917549031833,2024-04-13 21:00:00,393,0,3
CALL0006676,+917850555993,+919650200561,2024-03-23 10:00:00,157,0,2
CALL0006677,+919471477686,+918015730890,2024-03-30 14:00:00,37,0,2
CALL0006678,+918297903887,+919177125073,2024-07-04 21:00:00,360,0,1
CALL0006679,+917171797337,+919043958964,2024-04-23 22:00:00,190,0,1
CALL0006680,+918429201311,+918623219916,2024-05-09 21:00:00,34,0,3
CALL0006681,+919893301214,+919518376274,2024-04-10 17:00:00,298,0,1
CALL0006682,+919799541820,+917724320527,2024-02-07 14:00:00,186,0,3
CALL0006683,+919749353331,+917780345604,2024-11-28 19:00:00,67,0,3
CALL0006684,+919895943161,+917759673813,2024-03-06 19:00:00,226,0,2
CALL0006685,+917422934177,+918309589783,2024-04-01 16:00:00,136,0,2
CALL0006686,+919132986265,+919473133916,2024-01-02 09:00:00,274,0,2
CALL0006687,+918184682784,+917557849616,2024-03-17 19:00:00,249,0,2
CALL0006688,+918393295253,+917290254324,2024-02-27 05:00:00,121,0,3
CALL0006689,+919769566876,+919656620273,2024-07-18 19:00:00,320,0,3
CALL0006690,+917602511720,+917191957977,2024-03-11 19:00:00,231,0,3
CALL0006691,+919047656531,+917631731166,2024-07-12 12:00:00,342,0,1
CALL0006692,+918305730830,+919695008362,2024-02-29 00:00:00,109,0,2
CALL0006693,+918550188524,+919740188314,2024-09-20 19:00:00,78,0,1
CALL0006694,+917514066195,+918177053694,2024-07-10 06:00:00,273,0,3
CALL0006695,+917063189763,+917449753937,2024-06-06 02:00:00,154,0,1
CALL0006696,+917294003911,+917325864282,2024-05-05 23:00:00,279,0,1
CALL0006697,+918118809822,+917345661835,2024-03-03 13:00:00,277,0,1
CALL0006698,+918602711453,+919174294766,2024-02-05 16:00:00,13,0,1
CALL0006699,+918128387403,+918439688474,2024-11-20 06:00:00,298,0,3
CALL0006700,+917689307759,+917509377409,2024-05-20 14:00:00,267,0,2
CALL0006701,+917169469638,+917052724678,2024-01-31 12:00:00,169,0,1
CALL0006702,+918697997873,+917685175287,2024-12-11 13:00:00,330,0,3
CALL0006703,+919507775070,+919896173413,2024-09-28 16:00:00,38,0,2
CALL0006704,+919911269469,+917668567963,2024-10-17 10:00:00,21,0,3
CALL0006705,+919830351619,+919682075928,2024-05-31 19:00:00,171,0,3
CALL0006706,+917852755777,+917671242206,2024-07-19 23:00:00,300,0,1
CALL0006707,+918671401806,+918077777688,2024-04-11 22:00:00,82,0,3
CALL0006708,+918914457419,+918386445658,2024-08-15 22:00:00,31,0,2
CALL0006709,+917232043873,+917693664381,2024-05-26 12:00:00,57,0,1
CALL0006710,+918165916929,+917553722548,2024-07-14 22:00:00,165,0,3
CALL0006711,+918182231436,+918492143450,2024-08-02 22:00:00,126,0,2
CALL0006712,+917187594112,+918671401806,2024-08-28 07:00:00,243,0,1
CALL0006713,+917281252691,+919244711953,2024-09-19 21:00:00,174,0,3
CALL0006714,+917440843411,+918848738285,2024-12-25 21:00:00,70,0,1
CALL0006715,+917567099125,+917909477987,2024-03-27 19:00:00,313,0,3
CALL0006716,+919427952805,+919693781332,2024-04-22 04:00:00,348,0,3
CALL0006717,+919473112773,+917037509235,2024-11-13 08:00:00,170,0,1
CALL0006718,+919149779477,+918946650976,2024-01-28 01:00:00,390,0,2
CALL0006719,+919295404253,+919846672227,2024-11-21 09:00:00,245,0,1
CALL0006720,+919870848053,+917387052677,2024-08-04 07:00:00,295,0,3
CALL0006721,+917797692705,+918146020883,2024-01-27 21:00:00,372,0,1
CALL0006722,+917699423070,+919057417512,2024-11-16 13:00:00,55,0,3
CALL0006723,+918703984375,+918545254283,2024-05-15 19:00:00,137,0,3
CALL0006724,+918804430315,+919954243502,2024-01-24 06:00:00,340,0,1
CALL0006725,+919589919058,+918329366992,2024-09-04 08:00:00,176,0,1
CALL0006726,+919406899624,+919150792594,2024-07-29 09:00:00,300,0,2
CALL0006727,+917917443974,+919683661777,2024-07-27 03:00:00,158,0,2
CALL0006728,+918399624164,+917425835338,2024-08-29 23:00:00,271,0,3
CALL0006729,+919673510591,+919055166882,2024-09-18 03:00:00,142,0,2
CALL0006730,+917342999385,+917593459607,2024-04-20 20:00:00,160,0,3
CALL0006731,+919682939965,+918426929880,2024-10-04 11:00:00,287,0,2
CALL0006732,+919124125787,+918782726892,2024-09-20 02:00:00,59,0,1
CALL0006733,+917143327922,+919764628821,2024-09-18 01:00:00,347,0,3
CALL0006734,+918545137989,+919559331845,2024-01-02 06:00:00,230,0,1
CALL0006735,+919214094964,+917949497559,2024-09-02 20:00:00,258,0,1
CALL0006736,+919592793807,+918631199344,2024-01-30 15:00:00,362,0,2
CALL0006737,+917014855305,+918921457694,2024-04-11 02:00:00,187,0,1
CALL0006738,+917648259102,+918269240566,2024-06-18 18:00:00,317,0,1
CALL0006739,+918245012958,+919095188708,2024-03-27 13:00:00,108,0,2
CALL0006740,+918901969306,+918257072259,2024-07-09 13:00:00,104,0,1
CALL0006741,+919486810853,+918922252833,2024-03-19 10:00:00,196,0,1
CALL0006742,+919599966521,+919865029131,2024-12-16 04:00:00,162,0,2
CALL0006743,+918265935630,+918943774402,2024-11-14 16:00:00,233,0,3
CALL0006744,+918697997873,+919697009565,2024-11-16 02:00:00,92,0,2
CALL0006745,+919292717902,+918727010876,2024-03-23 22:00:00,368,0,2
CALL0006746,+919987011328,+917414373178,2024-07-29 12:00:00,57,0,2
CALL0006747,+917602518759,+917926089872,2024-07-12 18:00:00,400,0,2
CALL0006748,+919618484696,+917711064491,2024-07-11 14:00:00,68,0,1
CALL0006749,+918761572140,+919863433035,2024-12-29 06:00:00,127,0,2
CALL0006750,+917612146496,+919365212508,2024-05-05 18:00:00,178,0,3
CALL0006751,+918505323238,+919839183551,2024-01-26 01:00:00,325,0,2
CALL0006752,+917558859560,+919674416122,2024-09-26 06:00:00,270,0,2
CALL0006753,+919842999555,+917522096614,2024-09-21 04:00:00,36,0,1
CALL0006754,+918058363956,+917171797337,2024-12-19 22:00:00,301,0,2
CALL0006755,+917141389755,+919172263415,2024-08-27 00:00:00,396,0,1
CALL0006756,+918221283771,+919154360994,2024-03-18 12:00:00,120,0,2
CALL0006757,+919118576763,+917445139353,2024-02-21 08:00:00,57,0,3
CALL0006758,+917990857771,+918336443116,2024-02-05 07:00:00,64,0,2
CALL0006759,+917426507513,+918595493340,2024-10-30 04:00:00,218,0,1
CALL0006760,+918594011837,+919638171573,2024-05-31 05:00:00,376,0,2
CALL0006761,+917558586046,+919350721104,2024-02-06 20:00:00,80,0,3
CALL0006762,+917747076388,+919192295021,2024-03-17 02:00:00,80,0,2
CALL0006763,+919234661867,+918716740215,2024-06-30 23:00:00,220,0,1
CALL0006764,+919211448353,+918393797729,2024-02-01 22:00:00,381,0,3
CALL0006765,+918529469057,+917345215610,2024-06-30 10:00:00,148,0,1
CALL0006766,+917091479125,+918212796857,2024-05-31 22:00:00,268,0,1
CALL0006767,+919954243502,+919232090139,2024-07-10 21:00:00,44,0,1
CALL0006768,+919522792468,+919528889996,2024-12-02 14:00:00,264,0,1
CALL0006769,+918015607775,+917622119528,2024-04-11 20:00:00,22,0,3
CALL0006770,+917520831080,+918822690904,2024-02-25 06:00:00,136,0,3
CALL0006771,+919327110972,+917896070072,2024-10-02 19:00:00,114,0,2
CALL0006772,+919958386134,+918429363223,2024-01-02 23:00:00,52,0,1
CALL0006773,+919748144476,+919844111871,2024-01-14 15:00:00,216,0,2
CALL0006774,+917180672668,+918927829226,2024-06-21 21:00:00,313,0,1
CALL0006775,+919484869123,+919874611576,2024-12-27 11:00:00,73,0,3
CALL0006776,+918270296369,+918170168473,2024-03-17 01:00:00,376,0,1
CALL0006777,+917167963175,+917691462597,2024-06-08 22:00:00,26,0,1
CALL0006778,+918412044908,+919875235488,2024-09-20 02:00:00,15,0,2
CALL0006779,+919259223479,+918282325732,2024-04-28 08:00:00,336,0,3
CALL0006780,+918177959505,+918416261435,2024-08-08 15:00:00,140,0,2
CALL0006781,+918063299174,+917593858817,2024-10-12 14:00:00,230,0,3
CALL0006782,+918219477886,+917865040899,2024-02-03 23:00:00,384,0,2
CALL0006783,+918827039439,+917108804793,2024-04-02 13:00:00,297,0,1
CALL0006784,+917868870387,+917358295170,2024-11-07 04:00:00,60,0,2
CALL0006785,+919723061326,+919933570982,2024-03-01 22:00:00,209,0,1
CALL0006786,+918176411041,+919090676323,2024-03-16 06:00:00,154,0,3
CALL0006787,+918952971098,+919923213757,2024-09-10 02:00:00,111,0,1
CALL0006788,+919858679783,+919024316291,2024-07-17 20:00:00,163,0,1
CALL0006789,+919704430230,+917125915878,2024-07-31 19:00:00,67,0,1
CALL0006790,+918233696949,+917827979808,2024-08-23 19:00:00,105,0,1
CALL0006791,+918080986148,+917585981378,2024-09-10 17:00:00,196,0,3
CALL0006792,+917198893803,+917943091247,2024-12-04 22:00:00,51,0,3
CALL0006793,+919810231533,+917997872276,2024-02-11 11:00:00,83,0,3
CALL0006794,+919093704941,+918195396697,2024-11-16 21:00:00,232,0,1
CALL0006795,+918886107605,+919343140526,2024-11-18 22:00:00,349,0,2
CALL0006796,+917253136414,+919597971136,2024-08-21 12:00:00,286,0,2
CALL0006797,+919090284251,+917685175287,2024-09-28 08:00:00,232,0,1
CALL0006798,+917768414397,+918313718687,2024-06-21 15:00:00,228,0,1
CALL0006799,+917604793424,+918201048265,2024-02-19 16:00:00,254,0,3
CALL0006800,+918157693483,+917305981824,2024-03-23 22:00:00,65,0,3
CALL0006801,+917703432304,+919748144476,2024-05-07 14:00:00,166,0,1
CALL0006802,+917956680557,+918903150664,2024-11-12 11:00:00,222,0,1
CALL0006803,+919182379924,+919532710888,2024-03-07 04:00:00,372,0,2
CALL0006804,+917868190327,+919583499100,2024-06-21 06:00:00,26,0,2
CALL0006805,+918966667312,+919464702876,2024-03-18 02:00:00,398,0,2
CALL0006806,+919009274208,+917831915271,2024-01-30 17:00:00,308,0,2
CALL0006807,+919327150532,+918984556930,2024-07-05 05:00:00,58,0,3
CALL0006808,+918477921421,+918623085212,2024-04-28 12:00:00,299,0,2
CALL0006809,+919413960811,+919168948553,2024-06-02 23:00:00,388,0,2
CALL0006810,+917762230242,+917612615236,2024-03-17 00:00:00,360,0,3
CALL0006811,+919250503596,+917653672025,2024-04-01 01:00:00,20,0,2
